gene_index,gt,pred,de
0,-0.05067657,-0.063764475,False
12122,-0.07351753,-0.11020322,False
12123,-0.07250965,-0.381324,False
12124,-0.18335158,-0.30579007,False
12125,0.32922035,-0.18752033,False
12126,-0.12887168,-0.11529076,False
12127,0.07452557,-0.028058775,False
12128,0.045024335,-0.16590014,False
12129,0.02169599,-0.028042076,False
12130,-0.08016708,-0.13337687,False
12131,-0.010247977,-0.0041103484,False
12132,-0.0045059593,-0.004492683,False
12133,0.0,0.0026075281,False
12134,0.0,0.0059380694,False
12135,-0.06261721,-0.27247885,False
12136,-0.03669834,-0.16388142,False
12137,-0.0011377465,-0.022050826,False
12138,0.022699758,-0.10346382,False
12153,0.0,0.014842013,False
12152,-0.017607927,-0.3393488,False
12151,-0.0033912933,0.0041891863,False
12150,-0.034525156,-0.13592899,False
12149,0.07914138,-0.20228535,False
12148,-0.70720625,-0.4123447,False
12121,-0.0033912933,0.02901647,False
12147,-0.37886477,-0.30309176,False
12145,-0.044443086,-0.1751942,False
12144,0.060768187,-0.36515304,False
12143,-0.003170982,-0.08989143,False
12142,0.0,0.00041848255,False
12140,-0.0065354593,-0.024039432,False
12139,0.0,1.0893846e-05,False
12146,0.0029337108,-0.018197713,False
12120,0.023404937,0.0014463294,False
12119,0.0,0.0072979513,False
12118,0.103175,-0.12885839,False
12098,-0.12940544,-0.3793583,False
12097,0.016499564,-0.021153504,False
12096,0.021953642,-0.043673787,False
12095,0.10737485,-0.115145534,False
12094,0.027284348,-0.0053848866,False
12093,-0.0069641285,-0.009857447,False
12099,-0.0854422,-0.09706639,False
12092,-0.021540761,-0.1892739,False
12090,-0.015816987,-0.07275909,False
12089,-0.06256923,-0.29923266,False
12088,0.02145512,-0.03989246,False
12087,-0.04759366,-0.04744583,False
12086,0.11122453,-0.29929155,False
12085,0.020857334,-0.056296848,False
12091,0.00056722853,-0.014488947,False
12154,-0.010731757,-0.03411533,False
12100,0.020420521,-0.15876204,False
12102,-0.02713573,-0.30963206,False
12117,0.121916294,-0.20583512,False
12116,0.0042229295,-0.30074617,False
12115,-0.07566905,-0.23802692,False
12114,-0.18848217,-0.5407413,False
12112,0.10250309,-0.24597213,False
12111,-0.16576356,-0.19617146,False
12101,-0.080320805,-0.21217683,False
12110,0.15777963,-0.13947356,False
12108,0.02123392,-0.017020926,False
12107,0.078733504,-0.10962252,False
12106,0.029885732,-0.038156435,False
12105,-0.091949105,-0.13389206,False
12104,0.17009175,-0.2288357,False
12103,0.16158092,-0.32094425,False
12109,0.03853232,-0.039519027,False
12084,-0.010219395,-0.30605713,False
12155,0.0,0.000278811,False
12157,-0.03233239,-0.06185098,False
12195,0.09815535,-0.1490608,False
12196,0.111080766,0.17605698,False
12197,0.0,0.0035671694,False
12198,-0.13985121,-0.46933836,False
12199,-0.36825716,-0.34542525,False
12200,-0.14194274,-0.33691,False
12201,0.112417236,-0.078604735,False
12202,-0.017992996,-0.05286084,False
12203,0.004862739,-0.0024389168,False
12204,0.012049464,-0.006638693,False
12205,0.0514818,-0.13712393,False
12206,-0.02649358,-0.07358402,False
12207,0.033191588,-0.03508795,False
12208,0.03932953,-0.34395078,False
12209,-0.004802211,0.0058912532,False
12210,-0.067416996,-0.03105294,False
12211,-0.010775328,0.030248165,False
12225,-0.13657308,-0.08355662,False
12224,-0.14644814,-0.19800979,False
12223,0.024954528,-0.13106453,False
12222,0.10181725,-0.25237942,False
12221,-0.011774423,-0.029078152,False
12220,-0.0050021075,-0.0034627311,False
12194,-0.0066239685,-0.02875698,False
12219,0.0,0.0018125984,False
12217,0.016377594,0.0030523716,False
12216,0.0,0.0,False
12215,0.0,0.0,False
12214,-0.0033912933,0.0025498122,False
12213,-0.016733997,-0.10355169,False
12212,0.10702485,-0.35924268,False
12218,-0.12968054,-0.14962403,False
12193,-0.031781986,-0.096663825,False
12192,0.003991425,-0.2908671,False
12191,-0.1817539,-0.1612015,False
12172,-0.004503161,-0.00446875,False
12171,-0.045872007,-0.050134473,False
12170,-0.023857573,0.0028559584,False
12169,-0.012677967,-0.0037747938,False
12168,0.10794976,-0.14510655,False
12167,0.0730018,-0.29159778,False
12173,-0.048123345,-0.014754705,False
12166,0.087146595,-0.14866894,False
12164,0.0016770959,-0.26779115,False
12163,0.015140757,-0.028915353,False
12162,-0.018500667,-0.054234028,False
12161,0.00037238747,-0.06759923,False
12160,0.0,0.013839893,False
12159,0.042775102,0.0023704735,False
12165,-0.73052716,-0.46103883,False
12156,0.036403522,-0.09322173,False
12174,0.0,1.7046295e-05,False
12176,0.033359177,0.021244192,False
12190,0.02261592,-0.04215859,False
12189,-0.010486238,-0.0021369066,False
12188,0.00010441616,-0.02195839,False
12187,-0.055554748,-0.17893791,False
12186,0.118211925,-0.2214581,False
12185,0.023180028,0.0014895616,False
12175,0.013235293,-0.05303121,False
12184,-0.008799179,-0.0050711874,False
12182,-0.026195616,-0.043527476,False
12181,-0.03799048,-0.29225177,False
12180,0.030083075,-0.009960997,False
12179,0.049132477,-0.033603057,False
12178,-0.008436941,-0.006735389,False
12177,-0.016799808,-0.156641,False
12183,-0.12255323,-0.14584327,False
12226,0.02985508,-0.0710105,False
12083,-0.122270286,-0.4171301,False
12081,-0.06623015,-0.29329693,False
11979,0.023130774,-0.3439812,False
11980,-0.107525274,-0.13969636,False
11981,0.0463835,-0.18961728,False
11982,0.037202954,-0.21782535,False
11983,-0.066268355,-0.18659146,False
11984,-0.0085038245,-0.117272556,False
11985,-0.02866596,-0.27253792,False
11986,0.0174976,-0.31398708,False
11987,-0.31244314,-0.26613963,False
11988,-0.0071746856,0.052170843,False
11989,0.028853238,-0.15328896,False
11990,-0.061694145,-0.09263837,False
11991,-0.27405918,-0.08323896,False
11992,-0.033842564,-0.27635098,False
11993,-0.018533539,-0.041161552,False
11994,0.046588436,-0.16441725,False
11995,-0.010345846,-0.3279736,False
12009,-0.2684368,-0.4039449,False
12008,0.09371221,-0.0014755726,False
12007,0.08233783,-0.06229994,False
12006,-0.014216751,-0.28719705,False
12005,0.16388226,-0.10701811,False
12004,0.014866695,-0.10464014,False
11978,-0.09315285,-0.32678294,False
12003,-0.0674918,-0.50297356,False
12001,0.1958488,-0.3356998,False
12000,0.22718483,-0.43973988,False
11999,-0.033242278,-0.03321718,False
11998,-0.014424308,-0.009948248,False
11997,0.03844072,-0.028866434,False
11996,0.10066557,-0.36353135,False
12002,-0.4252231,-0.8084643,False
11977,-0.0033912933,-0.0023795972,False
11976,-0.41227603,-0.20062447,False
11975,-0.77830863,-0.79357743,False
11956,-0.5495571,-0.6470388,False
11955,-0.017071977,-0.10787129,False
11954,-0.2343399,-0.2959773,False
11953,-0.114782356,-0.19542103,False
11952,-0.011864692,-0.27991742,False
11951,0.028109409,-0.07712083,False
11957,-0.3422556,0.3203025,False
11950,-0.22987914,-0.4461447,False
11948,0.19453955,-0.11934447,False
11947,-0.2041905,-0.12437081,False
11946,-0.21032286,-0.4169476,False
11945,0.059667096,-0.03801401,False
11944,-0.014040053,-0.11726288,False
11943,-0.026039079,-0.106029645,False
11949,0.13535118,0.2460885,False
12010,0.06199372,-0.5498179,False
11958,-0.016695898,-0.012611611,False
11960,0.028163001,-0.050331593,False
11974,-0.009789228,-0.48104733,False
11973,-0.025458708,-0.13090424,False
11972,-0.009039648,-0.0029283324,False
11971,0.04700476,-0.17505547,False
11970,0.047617666,-0.10557699,False
11969,0.007874101,-0.122657865,False
11959,-0.0073791556,-0.039707087,False
11968,0.014680276,-0.01575508,False
11966,-0.005863026,-0.19277005,False
11965,-0.12507632,-0.09875932,False
11964,0.098841205,-0.15896446,False
11963,-0.0012539774,-0.042562697,False
11962,-0.033428673,-0.030002415,False
11961,-0.65294826,-0.6417295,False
11967,0.005789198,-0.061392885,False
12082,0.12890941,-0.16610186,False
12011,-0.2610344,-0.3487305,False
12013,0.09983766,-0.2716924,False
12050,-0.008750975,-0.25649676,False
12051,0.074065626,-0.3147685,False
12052,0.026958346,-0.11840413,False
12053,-0.004784322,-0.0019903132,False
12054,-0.036812693,-0.11003818,False
12055,-0.042947434,-0.0927112,False
12056,-0.002758205,-0.034067504,False
12057,-0.01820798,-0.018206092,False
12058,0.0032552779,-0.05419168,False
12059,-0.017359108,-0.1670902,False
12060,0.3294431,-0.46984375,False
12061,0.071160376,-0.22506973,False
12062,-0.14901519,-0.30902836,False
12063,-0.0716161,-0.16736929,False
12064,-0.09619546,-0.2585752,False
12065,-0.023959935,-0.19379771,False
12066,0.02881074,-0.185727,False
12080,-0.5977174,-0.46290457,False
12079,0.19067812,-0.13852721,False
12078,-0.0056041945,-0.02113226,False
12077,-0.044784874,-0.21454667,False
12076,-0.027348045,-0.07929116,False
12075,0.046881527,-0.08225933,False
12049,-0.042280942,-0.30668023,False
12074,0.0042470843,-0.11817628,False
12072,-0.07751721,-0.35724077,False
12071,0.08178663,-0.048703466,False
12070,-0.15143389,-0.3083377,False
12069,-0.066067755,-0.11671154,False
12068,0.006250769,-0.25782973,False
12067,0.078902006,-0.14266562,False
12073,0.038067997,-0.19271803,False
12048,-0.031791568,-0.17196785,False
12047,0.019587398,-0.3575529,False
12046,0.037988186,0.049602628,False
12027,0.0079299435,-0.059264045,False
